title,url,pageid,source_category
Varina High School,https://en.wikipedia.org/wiki/Varina_High_School,4580721,"Schools in Henrico County, Virginia"
Bassett High School,https://en.wikipedia.org/wiki/Bassett_High_School,9675049,"Schools in Henry County, Virginia"
John D. Bassett High School,https://en.wikipedia.org/wiki/John_D._Bassett_High_School,40009089,"Schools in Henry County, Virginia"
"George Washington Carver High School (Martinsville, Virginia)","https://en.wikipedia.org/wiki/George_Washington_Carver_High_School_(Martinsville,_Virginia)",39915545,"Schools in Henry County, Virginia"
Magna Vista High School (Virginia),https://en.wikipedia.org/wiki/Magna_Vista_High_School_(Virginia),12460503,"Schools in Henry County, Virginia"
"Monterey High School (Monterey, Virginia)","https://en.wikipedia.org/wiki/Monterey_High_School_(Monterey,_Virginia)",40019202,"Schools in Highland County, Virginia"
Smithfield High School,https://en.wikipedia.org/wiki/Smithfield_High_School,10116340,"Schools in Isle of Wight County, Virginia"
Windsor High School (Virginia),https://en.wikipedia.org/wiki/Windsor_High_School_(Virginia),33381162,"Schools in Isle of Wight County, Virginia"
Jamestown High School (Virginia),https://en.wikipedia.org/wiki/Jamestown_High_School_(Virginia),5387524,"Schools in James City County, Virginia"
Lafayette High School (Virginia),https://en.wikipedia.org/wiki/Lafayette_High_School_(Virginia),5388090,"Schools in James City County, Virginia"
Warhill High School,https://en.wikipedia.org/wiki/Warhill_High_School,9118586,"Schools in James City County, Virginia"
King George High School,https://en.wikipedia.org/wiki/King_George_High_School,11640110,"Schools in King George County, Virginia"
King William Training School,https://en.wikipedia.org/wiki/King_William_Training_School,32324716,"Schools in King William County, Virginia"
Sharon Indian School,https://en.wikipedia.org/wiki/Sharon_Indian_School,32324734,"Schools in King William County, Virginia"
West Point High School (Virginia),https://en.wikipedia.org/wiki/West_Point_High_School_(Virginia),20015252,"Schools in King William County, Virginia"
Lee County Public Schools (Virginia),https://en.wikipedia.org/wiki/Lee_County_Public_Schools_(Virginia),77321941,"Schools in Lee County, Virginia"
Jonesville High School,https://en.wikipedia.org/wiki/Jonesville_High_School,14372204,"Schools in Lee County, Virginia"
"Lee High School (Lee County, Virginia)","https://en.wikipedia.org/wiki/Lee_High_School_(Lee_County,_Virginia)",5534772,"Schools in Lee County, Virginia"
Academies of Loudoun,https://en.wikipedia.org/wiki/Academies_of_Loudoun,75241783,"Schools in Loudoun County, Virginia"
Arcola Elementary School,https://en.wikipedia.org/wiki/Arcola_Elementary_School,40143328,"Schools in Loudoun County, Virginia"
Briar Woods High School,https://en.wikipedia.org/wiki/Briar_Woods_High_School,3351976,"Schools in Loudoun County, Virginia"
Broad Run High School,https://en.wikipedia.org/wiki/Broad_Run_High_School,4039660,"Schools in Loudoun County, Virginia"
Dominion High School,https://en.wikipedia.org/wiki/Dominion_High_School,3771212,"Schools in Loudoun County, Virginia"
Evergreen Christian School,https://en.wikipedia.org/wiki/Evergreen_Christian_School,25329603,"Schools in Loudoun County, Virginia"
"Freedom High School (Loudoun County, Virginia)","https://en.wikipedia.org/wiki/Freedom_High_School_(Loudoun_County,_Virginia)",3886547,"Schools in Loudoun County, Virginia"
"Heritage High School (Leesburg, Virginia)","https://en.wikipedia.org/wiki/Heritage_High_School_(Leesburg,_Virginia)",3886600,"Schools in Loudoun County, Virginia"
The Hill School (Virginia),https://en.wikipedia.org/wiki/The_Hill_School_(Virginia),7163734,"Schools in Loudoun County, Virginia"
"Independence High School (Ashburn, Virginia)","https://en.wikipedia.org/wiki/Independence_High_School_(Ashburn,_Virginia)",64059377,"Schools in Loudoun County, Virginia"
John Champe High School,https://en.wikipedia.org/wiki/John_Champe_High_School,38986102,"Schools in Loudoun County, Virginia"
Lightridge High School,https://en.wikipedia.org/wiki/Lightridge_High_School,67482631,"Schools in Loudoun County, Virginia"
Loudoun Country Day School,https://en.wikipedia.org/wiki/Loudoun_Country_Day_School,21127330,"Schools in Loudoun County, Virginia"
Loudoun County High School,https://en.wikipedia.org/wiki/Loudoun_County_High_School,3848869,"Schools in Loudoun County, Virginia"
Loudoun School for Advanced Studies,https://en.wikipedia.org/wiki/Loudoun_School_for_Advanced_Studies,31479332,"Schools in Loudoun County, Virginia"
Loudoun Valley High School,https://en.wikipedia.org/wiki/Loudoun_Valley_High_School,4169450,"Schools in Loudoun County, Virginia"
Lucketts School,https://en.wikipedia.org/wiki/Lucketts_School,18454710,"Schools in Loudoun County, Virginia"
Middleburg Academy,https://en.wikipedia.org/wiki/Middleburg_Academy,11109113,"Schools in Loudoun County, Virginia"
"Park View High School (Loudoun County, Virginia)","https://en.wikipedia.org/wiki/Park_View_High_School_(Loudoun_County,_Virginia)",4606081,"Schools in Loudoun County, Virginia"
Potomac Falls High School,https://en.wikipedia.org/wiki/Potomac_Falls_High_School,4179164,"Schools in Loudoun County, Virginia"
"Riverside High School (Loudoun County, Virginia)","https://en.wikipedia.org/wiki/Riverside_High_School_(Loudoun_County,_Virginia)",47623777,"Schools in Loudoun County, Virginia"
Rock Ridge High School,https://en.wikipedia.org/wiki/Rock_Ridge_High_School,44104660,"Schools in Loudoun County, Virginia"
Stone Bridge High School,https://en.wikipedia.org/wiki/Stone_Bridge_High_School,3461718,"Schools in Loudoun County, Virginia"
Tuscarora High School (Virginia),https://en.wikipedia.org/wiki/Tuscarora_High_School_(Virginia),23632857,"Schools in Loudoun County, Virginia"
Woodgrove High School,https://en.wikipedia.org/wiki/Woodgrove_High_School,5472558,"Schools in Loudoun County, Virginia"
Louisa County High School,https://en.wikipedia.org/wiki/Louisa_County_High_School,20686576,"Schools in Louisa County, Virginia"
Louisa High School,https://en.wikipedia.org/wiki/Louisa_High_School,40144255,"Schools in Louisa County, Virginia"
Lunenburg County Public Schools,https://en.wikipedia.org/wiki/Lunenburg_County_Public_Schools,77322536,"Schools in Lunenburg County, Virginia"
"Victoria High School (Victoria, Virginia)","https://en.wikipedia.org/wiki/Victoria_High_School_(Victoria,_Virginia)",40145481,"Schools in Lunenburg County, Virginia"
Bluestone High School,https://en.wikipedia.org/wiki/Bluestone_High_School,15836211,"Schools in Mecklenburg County, Virginia"
Chase City High School,https://en.wikipedia.org/wiki/Chase_City_High_School,40203772,"Schools in Mecklenburg County, Virginia"
"Park View High School (South Hill, Virginia)","https://en.wikipedia.org/wiki/Park_View_High_School_(South_Hill,_Virginia)",13635422,"Schools in Mecklenburg County, Virginia"
Middlesex High School (Virginia),https://en.wikipedia.org/wiki/Middlesex_High_School_(Virginia),79655763,"Schools in Middlesex County, Virginia"
Syringa High School,https://en.wikipedia.org/wiki/Syringa_High_School,72251423,"Schools in Middlesex County, Virginia"
Auburn High School (Virginia),https://en.wikipedia.org/wiki/Auburn_High_School_(Virginia),8117725,"Schools in Montgomery County, Virginia"
Blacksburg High School,https://en.wikipedia.org/wiki/Blacksburg_High_School,10253365,"Schools in Montgomery County, Virginia"
Christiansburg High School,https://en.wikipedia.org/wiki/Christiansburg_High_School,7753548,"Schools in Montgomery County, Virginia"
Eastern Montgomery High School,https://en.wikipedia.org/wiki/Eastern_Montgomery_High_School,14819882,"Schools in Montgomery County, Virginia"
Montgomery Female College,https://en.wikipedia.org/wiki/Montgomery_Female_College,56521266,"Schools in Montgomery County, Virginia"
Montgomery Male Academy,https://en.wikipedia.org/wiki/Montgomery_Male_Academy,56521866,"Schools in Montgomery County, Virginia"
New Kent High School,https://en.wikipedia.org/wiki/New_Kent_High_School,10121898,"Schools in New Kent County, Virginia"
Former New Kent High School,https://en.wikipedia.org/wiki/Former_New_Kent_High_School,17025478,"Schools in New Kent County, Virginia"
Nottoway County High School,https://en.wikipedia.org/wiki/Nottoway_County_High_School,10349658,"Schools in Nottoway County, Virginia"
Orange County High School,https://en.wikipedia.org/wiki/Orange_County_High_School,7616743,"Schools in Orange County, Virginia"
"Orange High School (Orange, Virginia)","https://en.wikipedia.org/wiki/Orange_High_School_(Orange,_Virginia)",32078062,"Schools in Orange County, Virginia"
Luray High School,https://en.wikipedia.org/wiki/Luray_High_School,6994256,"Schools in Page County, Virginia"
Page County High School,https://en.wikipedia.org/wiki/Page_County_High_School,9782271,"Schools in Page County, Virginia"
Patrick County High School,https://en.wikipedia.org/wiki/Patrick_County_High_School,19794338,"Schools in Patrick County, Virginia"
Chatham High School (Virginia),https://en.wikipedia.org/wiki/Chatham_High_School_(Virginia),30041756,"Schools in Pittsylvania County, Virginia"
Gretna High School,https://en.wikipedia.org/wiki/Gretna_High_School,30041795,"Schools in Pittsylvania County, Virginia"
Tunstall High School,https://en.wikipedia.org/wiki/Tunstall_High_School,22284108,"Schools in Pittsylvania County, Virginia"
Powhatan High School,https://en.wikipedia.org/wiki/Powhatan_High_School,15836378,"Schools in Powhatan County, Virginia"
Prince Edward County High School,https://en.wikipedia.org/wiki/Prince_Edward_County_High_School,15847435,"Schools in Prince Edward County, Virginia"
Prince George County Public Schools,https://en.wikipedia.org/wiki/Prince_George_County_Public_Schools,78221769,"Schools in Prince George County, Virginia"
Prince George High School,https://en.wikipedia.org/wiki/Prince_George_High_School,2867057,"Schools in Prince George County, Virginia"
Battlefield High School,https://en.wikipedia.org/wiki/Battlefield_High_School,4634481,"Schools in Prince William County, Virginia"
Brentsville District High School,https://en.wikipedia.org/wiki/Brentsville_District_High_School,2562891,"Schools in Prince William County, Virginia"
C.D. Hylton Senior High School,https://en.wikipedia.org/wiki/C.D._Hylton_Senior_High_School,3272370,"Schools in Prince William County, Virginia"
Charles J. Colgan Sr. High School,https://en.wikipedia.org/wiki/Charles_J._Colgan_Sr._High_School,52566634,"Schools in Prince William County, Virginia"
"Forest Park High School (Montclair, Virginia)","https://en.wikipedia.org/wiki/Forest_Park_High_School_(Montclair,_Virginia)",5224786,"Schools in Prince William County, Virginia"
Fred M. Lynn Middle School,https://en.wikipedia.org/wiki/Fred_M._Lynn_Middle_School,26083264,"Schools in Prince William County, Virginia"
"Freedom High School (Woodbridge, Virginia)","https://en.wikipedia.org/wiki/Freedom_High_School_(Woodbridge,_Virginia)",6185424,"Schools in Prince William County, Virginia"
Gainesville High School (Virginia),https://en.wikipedia.org/wiki/Gainesville_High_School_(Virginia),70978894,"Schools in Prince William County, Virginia"
Independent Hill School,https://en.wikipedia.org/wiki/Independent_Hill_School,10511950,"Schools in Prince William County, Virginia"
Osbourn Park High School,https://en.wikipedia.org/wiki/Osbourn_Park_High_School,2843601,"Schools in Prince William County, Virginia"
Patriot High School (Virginia),https://en.wikipedia.org/wiki/Patriot_High_School_(Virginia),25944850,"Schools in Prince William County, Virginia"
Pennington Traditional School,https://en.wikipedia.org/wiki/Pennington_Traditional_School,54120217,"Schools in Prince William County, Virginia"
Potomac High School (Virginia),https://en.wikipedia.org/wiki/Potomac_High_School_(Virginia),7444432,"Schools in Prince William County, Virginia"
Quantico Middle/High School,https://en.wikipedia.org/wiki/Quantico_Middle/High_School,68466787,"Schools in Prince William County, Virginia"
Unity Reed High School,https://en.wikipedia.org/wiki/Unity_Reed_High_School,10349230,"Schools in Prince William County, Virginia"
Woodbridge High School (Virginia),https://en.wikipedia.org/wiki/Woodbridge_High_School_(Virginia),4867147,"Schools in Prince William County, Virginia"
Pulaski County High School (Virginia),https://en.wikipedia.org/wiki/Pulaski_County_High_School_(Virginia),8266358,"Schools in Pulaski County, Virginia"
"Southwest Virginia Governor's School for Science, Mathematics, and Technology","https://en.wikipedia.org/wiki/Southwest_Virginia_Governor's_School_for_Science,_Mathematics,_and_Technology",8318013,"Schools in Pulaski County, Virginia"
Rappahannock County High School,https://en.wikipedia.org/wiki/Rappahannock_County_High_School,21225125,"Schools in Rappahannock County, Virginia"
Wakefield Country Day School,https://en.wikipedia.org/wiki/Wakefield_Country_Day_School,21726483,"Schools in Rappahannock County, Virginia"
Glenvar High School,https://en.wikipedia.org/wiki/Glenvar_High_School,17308151,"Schools in Roanoke County, Virginia"
Hidden Valley High School (Virginia),https://en.wikipedia.org/wiki/Hidden_Valley_High_School_(Virginia),5342609,"Schools in Roanoke County, Virginia"
North Cross School,https://en.wikipedia.org/wiki/North_Cross_School,21580020,"Schools in Roanoke County, Virginia"
"Northside High School (Roanoke, Virginia)","https://en.wikipedia.org/wiki/Northside_High_School_(Roanoke,_Virginia)",4912995,"Schools in Roanoke County, Virginia"
William Byrd High School,https://en.wikipedia.org/wiki/William_Byrd_High_School,17089779,"Schools in Roanoke County, Virginia"
Lylburn Downing School,https://en.wikipedia.org/wiki/Lylburn_Downing_School,40704356,"Schools in Rockbridge County, Virginia"
Rockbridge County High School,https://en.wikipedia.org/wiki/Rockbridge_County_High_School,8235470,"Schools in Rockbridge County, Virginia"
"Broadway High School (Broadway, Virginia)","https://en.wikipedia.org/wiki/Broadway_High_School_(Broadway,_Virginia)",11968386,"Schools in Rockingham County, Virginia"
East Rockingham High School,https://en.wikipedia.org/wiki/East_Rockingham_High_School,27561822,"Schools in Rockingham County, Virginia"
Spotswood High School (Virginia),https://en.wikipedia.org/wiki/Spotswood_High_School_(Virginia),1278225,"Schools in Rockingham County, Virginia"
Turner Ashby High School,https://en.wikipedia.org/wiki/Turner_Ashby_High_School,4844237,"Schools in Rockingham County, Virginia"
Castlewood High School,https://en.wikipedia.org/wiki/Castlewood_High_School,23808182,"Schools in Russell County, Virginia"
Honaker High School,https://en.wikipedia.org/wiki/Honaker_High_School,16148350,"Schools in Russell County, Virginia"
Gate City High School,https://en.wikipedia.org/wiki/Gate_City_High_School,6855795,"Schools in Scott County, Virginia"
Rye Cove High School,https://en.wikipedia.org/wiki/Rye_Cove_High_School,79656151,"Schools in Scott County, Virginia"
Twin Springs High School,https://en.wikipedia.org/wiki/Twin_Springs_High_School,12717257,"Schools in Scott County, Virginia"
